country,metric,unit,date,value,year_month,metric_std
일본,수출금액,천불,2026-02-01,2392260,2026-02,export_value
일본,수입금액,천불,2026-02-01,3980504,2026-02,import_value
일본,무역수지,천불,2026-02-01,-1588244,2026-02,trade_balance
일본,수출금액,천불,2026-03-01,2918759,2026-03,export_value
일본,수입금액,천불,2026-03-01,5111054,2026-03,import_value
일본,무역수지,천불,2026-03-01,-2192296,2026-03,trade_balance
일본,수출금액,천불,2026-04-01,2981619,2026-04,export_value
일본,수입금액,천불,2026-04-01,4496152,2026-04,import_value
일본,무역수지,천불,2026-04-01,-1514533,2026-04,trade_balance
일본,수출금액,천불,2026-05-01,2640922,2026-05,export_value
일본,수입금액,천불,2026-05-01,4292956,2026-05,import_value
일본,무역수지,천불,2026-05-01,-1652034,2026-05,trade_balance
일본,수출금액,천불,2026-06-01,2797701,2026-06,export_value
일본,수입금액,천불,2026-06-01,4987562,2026-06,import_value
일본,무역수지,천불,2026-06-01,-2189861,2026-06,trade_balance
일본,수출금액,천불,2026-07-01,2753565,2026-07,export_value
일본,수입금액,천불,2026-07-01,4904968,2026-07,import_value
일본,무역수지,천불,2026-07-01,-2151403,2026-07,trade_balance
자마이카,수출금액,천불,2024-01-01,3334,2024-01,export_value
자마이카,수입금액,천불,2024-01-01,7,2024-01,import_value
자마이카,무역수지,천불,2024-01-01,3328,2024-01,trade_balance
자마이카,수출금액,천불,2024-02-01,4804,2024-02,export_value
자마이카,수입금액,천불,2024-02-01,1,2024-02,import_value
자마이카,무역수지,천불,2024-02-01,4803,2024-02,trade_balance
자마이카,수출금액,천불,2024-03-01,2567,2024-03,export_value
자마이카,수입금액,천불,2024-03-01,121,2024-03,import_value
자마이카,무역수지,천불,2024-03-01,2446,2024-03,trade_balance
자마이카,수출금액,천불,2024-04-01,3158,2024-04,export_value
자마이카,수입금액,천불,2024-04-01,32,2024-04,import_value
자마이카,무역수지,천불,2024-04-01,3126,2024-04,trade_balance
자마이카,수출금액,천불,2024-05-01,3226,2024-05,export_value
자마이카,수입금액,천불,2024-05-01,172,2024-05,import_value
자마이카,무역수지,천불,2024-05-01,3053,2024-05,trade_balance
자마이카,수출금액,천불,2024-06-01,2769,2024-06,export_value
자마이카,수입금액,천불,2024-06-01,124,2024-06,import_value
자마이카,무역수지,천불,2024-06-01,2645,2024-06,trade_balance
자마이카,수출금액,천불,2024-07-01,3573,2024-07,export_value
자마이카,수입금액,천불,2024-07-01,103,2024-07,import_value
자마이카,무역수지,천불,2024-07-01,3470,2024-07,trade_balance
자마이카,수출금액,천불,2024-08-01,7726,2024-08,export_value
자마이카,수입금액,천불,2024-08-01,0,2024-08,import_value
자마이카,무역수지,천불,2024-08-01,7726,2024-08,trade_balance
자마이카,수출금액,천불,2024-09-01,2250,2024-09,export_value
자마이카,수입금액,천불,2024-09-01,2,2024-09,import_value
자마이카,무역수지,천불,2024-09-01,2248,2024-09,trade_balance
자마이카,수출금액,천불,2024-10-01,2322,2024-10,export_value
자마이카,수입금액,천불,2024-10-01,1,2024-10,import_value
자마이카,무역수지,천불,2024-10-01,2321,2024-10,trade_balance
자마이카,수출금액,천불,2024-11-01,2460,2024-11,export_value
자마이카,수입금액,천불,2024-11-01,39803,2024-11,import_value
자마이카,무역수지,천불,2024-11-01,-37343,2024-11,trade_balance
자마이카,수출금액,천불,2024-12-01,2585,2024-12,export_value
자마이카,수입금액,천불,2024-12-01,1,2024-12,import_value
자마이카,무역수지,천불,2024-12-01,2585,2024-12,trade_balance
자마이카,수출금액,천불,2025-01-01,2841,2025-01,export_value
자마이카,수입금액,천불,2025-01-01,77,2025-01,import_value
자마이카,무역수지,천불,2025-01-01,2764,2025-01,trade_balance
자마이카,수출금액,천불,2025-02-01,3055,2025-02,export_value
자마이카,수입금액,천불,2025-02-01,448,2025-02,import_value
자마이카,무역수지,천불,2025-02-01,2607,2025-02,trade_balance
자마이카,수출금액,천불,2025-03-01,3381,2025-03,export_value
자마이카,수입금액,천불,2025-03-01,238,2025-03,import_value
자마이카,무역수지,천불,2025-03-01,3143,2025-03,trade_balance
자마이카,수출금액,천불,2025-04-01,2311,2025-04,export_value
자마이카,수입금액,천불,2025-04-01,117,2025-04,import_value
자마이카,무역수지,천불,2025-04-01,2194,2025-04,trade_balance
자마이카,수출금액,천불,2025-05-01,2348,2025-05,export_value
자마이카,수입금액,천불,2025-05-01,1047,2025-05,import_value
자마이카,무역수지,천불,2025-05-01,1301,2025-05,trade_balance
자마이카,수출금액,천불,2025-06-01,3337,2025-06,export_value
자마이카,수입금액,천불,2025-06-01,1042,2025-06,import_value
자마이카,무역수지,천불,2025-06-01,2295,2025-06,trade_balance
자마이카,수출금액,천불,2025-07-01,3718,2025-07,export_value
자마이카,수입금액,천불,2025-07-01,1370,2025-07,import_value
자마이카,무역수지,천불,2025-07-01,2347,2025-07,trade_balance
자마이카,수출금액,천불,2025-08-01,2608,2025-08,export_value
자마이카,수입금액,천불,2025-08-01,549,2025-08,import_value
자마이카,무역수지,천불,2025-08-01,2059,2025-08,trade_balance
자마이카,수출금액,천불,2025-09-01,2216,2025-09,export_value
자마이카,수입금액,천불,2025-09-01,523,2025-09,import_value
자마이카,무역수지,천불,2025-09-01,1694,2025-09,trade_balance
자마이카,수출금액,천불,2025-10-01,2012,2025-10,export_value
자마이카,수입금액,천불,2025-10-01,724,2025-10,import_value
자마이카,무역수지,천불,2025-10-01,1289,2025-10,trade_balance
자마이카,수출금액,천불,2025-11-01,1233,2025-11,export_value
자마이카,수입금액,천불,2025-11-01,883,2025-11,import_value
자마이카,무역수지,천불,2025-11-01,350,2025-11,trade_balance
자마이카,수출금액,천불,2025-12-01,2158,2025-12,export_value
자마이카,수입금액,천불,2025-12-01,23,2025-12,import_value
자마이카,무역수지,천불,2025-12-01,2135,2025-12,trade_balance
자마이카,수출금액,천불,2026-01-01,1243,2026-01,export_value
자마이카,수입금액,천불,2026-01-01,1959,2026-01,import_value
자마이카,무역수지,천불,2026-01-01,-716,2026-01,trade_balance
자마이카,수출금액,천불,2026-02-01,680,2026-02,export_value
자마이카,수입금액,천불,2026-02-01,1615,2026-02,import_value
자마이카,무역수지,천불,2026-02-01,-935,2026-02,trade_balance
자마이카,수출금액,천불,2026-03-01,1709,2026-03,export_value
자마이카,수입금액,천불,2026-03-01,3,2026-03,import_value
자마이카,무역수지,천불,2026-03-01,1706,2026-03,trade_balance
자마이카,수출금액,천불,2026-04-01,2202,2026-04,export_value
자마이카,수입금액,천불,2026-04-01,1023,2026-04,import_value
자마이카,무역수지,천불,2026-04-01,1179,2026-04,trade_balance
자마이카,수출금액,천불,2026-05-01,2118,2026-05,export_value
자마이카,수입금액,천불,2026-05-01,986,2026-05,import_value
자마이카,무역수지,천불,2026-05-01,1132,2026-05,trade_balance
자마이카,수출금액,천불,2026-06-01,1673,2026-06,export_value
자마이카,수입금액,천불,2026-06-01,660,2026-06,import_value
자마이카,무역수지,천불,2026-06-01,1013,2026-06,trade_balance
자마이카,수출금액,천불,2026-07-01,2105,2026-07,export_value
자마이카,수입금액,천불,2026-07-01,580,2026-07,import_value
자마이카,무역수지,천불,2026-07-01,1525,2026-07,trade_balance
자이르,수출금액,천불,2024-01-01,0,2024-01,export_value
자이르,수입금액,천불,2024-01-01,0,2024-01,import_value
자이르,무역수지,천불,2024-01-01,0,2024-01,trade_balance
자이르,수출금액,천불,2024-02-01,0,2024-02,export_value
자이르,수입금액,천불,2024-02-01,0,2024-02,import_value
자이르,무역수지,천불,2024-02-01,0,2024-02,trade_balance
자이르,수출금액,천불,2024-03-01,0,2024-03,export_value
자이르,수입금액,천불,2024-03-01,0,2024-03,import_value
자이르,무역수지,천불,2024-03-01,0,2024-03,trade_balance
자이르,수출금액,천불,2024-04-01,0,2024-04,export_value
자이르,수입금액,천불,2024-04-01,0,2024-04,import_value
자이르,무역수지,천불,2024-04-01,0,2024-04,trade_balance
자이르,수출금액,천불,2024-05-01,0,2024-05,export_value
자이르,수입금액,천불,2024-05-01,0,2024-05,import_value
자이르,무역수지,천불,2024-05-01,0,2024-05,trade_balance
자이르,수출금액,천불,2024-06-01,0,2024-06,export_value
자이르,수입금액,천불,2024-06-01,0,2024-06,import_value
자이르,무역수지,천불,2024-06-01,0,2024-06,trade_balance
자이르,수출금액,천불,2024-07-01,0,2024-07,export_value
자이르,수입금액,천불,2024-07-01,0,2024-07,import_value
자이르,무역수지,천불,2024-07-01,0,2024-07,trade_balance
자이르,수출금액,천불,2024-08-01,0,2024-08,export_value
자이르,수입금액,천불,2024-08-01,0,2024-08,import_value
자이르,무역수지,천불,2024-08-01,0,2024-08,trade_balance
자이르,수출금액,천불,2024-09-01,0,2024-09,export_value
자이르,수입금액,천불,2024-09-01,0,2024-09,import_value
자이르,무역수지,천불,2024-09-01,0,2024-09,trade_balance
자이르,수출금액,천불,2024-10-01,0,2024-10,export_value
자이르,수입금액,천불,2024-10-01,0,2024-10,import_value
자이르,무역수지,천불,2024-10-01,0,2024-10,trade_balance
자이르,수출금액,천불,2024-11-01,0,2024-11,export_value
자이르,수입금액,천불,2024-11-01,0,2024-11,import_value
자이르,무역수지,천불,2024-11-01,0,2024-11,trade_balance
자이르,수출금액,천불,2024-12-01,0,2024-12,export_value
자이르,수입금액,천불,2024-12-01,0,2024-12,import_value
자이르,무역수지,천불,2024-12-01,0,2024-12,trade_balance
자이르,수출금액,천불,2025-01-01,0,2025-01,export_value
자이르,수입금액,천불,2025-01-01,0,2025-01,import_value
자이르,무역수지,천불,2025-01-01,0,2025-01,trade_balance
자이르,수출금액,천불,2025-02-01,0,2025-02,export_value
자이르,수입금액,천불,2025-02-01,0,2025-02,import_value
자이르,무역수지,천불,2025-02-01,0,2025-02,trade_balance
자이르,수출금액,천불,2025-03-01,0,2025-03,export_value
자이르,수입금액,천불,2025-03-01,0,2025-03,import_value
자이르,무역수지,천불,2025-03-01,0,2025-03,trade_balance
자이르,수출금액,천불,2025-04-01,0,2025-04,export_value
자이르,수입금액,천불,2025-04-01,0,2025-04,import_value
자이르,무역수지,천불,2025-04-01,0,2025-04,trade_balance
자이르,수출금액,천불,2025-05-01,0,2025-05,export_value
자이르,수입금액,천불,2025-05-01,0,2025-05,import_value
자이르,무역수지,천불,2025-05-01,0,2025-05,trade_balance
자이르,수출금액,천불,2025-06-01,0,2025-06,export_value
자이르,수입금액,천불,2025-06-01,0,2025-06,import_value
자이르,무역수지,천불,2025-06-01,0,2025-06,trade_balance
자이르,수출금액,천불,2025-07-01,0,2025-07,export_value
자이르,수입금액,천불,2025-07-01,0,2025-07,import_value
자이르,무역수지,천불,2025-07-01,0,2025-07,trade_balance
자이르,수출금액,천불,2025-08-01,0,2025-08,export_value
자이르,수입금액,천불,2025-08-01,0,2025-08,import_value
자이르,무역수지,천불,2025-08-01,0,2025-08,trade_balance
자이르,수출금액,천불,2025-09-01,0,2025-09,export_value
자이르,수입금액,천불,2025-09-01,0,2025-09,import_value
자이르,무역수지,천불,2025-09-01,0,2025-09,trade_balance
자이르,수출금액,천불,2025-10-01,0,2025-10,export_value
자이르,수입금액,천불,2025-10-01,0,2025-10,import_value
자이르,무역수지,천불,2025-10-01,0,2025-10,trade_balance
자이르,수출금액,천불,2025-11-01,0,2025-11,export_value
자이르,수입금액,천불,2025-11-01,0,2025-11,import_value
자이르,무역수지,천불,2025-11-01,0,2025-11,trade_balance
자이르,수출금액,천불,2025-12-01,0,2025-12,export_value
자이르,수입금액,천불,2025-12-01,0,2025-12,import_value
자이르,무역수지,천불,2025-12-01,0,2025-12,trade_balance
자이르,수출금액,천불,2026-01-01,0,2026-01,export_value
자이르,수입금액,천불,2026-01-01,0,2026-01,import_value
자이르,무역수지,천불,2026-01-01,0,2026-01,trade_balance
자이르,수출금액,천불,2026-02-01,0,2026-02,export_value
자이르,수입금액,천불,2026-02-01,0,2026-02,import_value
자이르,무역수지,천불,2026-02-01,0,2026-02,trade_balance
자이르,수출금액,천불,2026-03-01,0,2026-03,export_value
자이르,수입금액,천불,2026-03-01,0,2026-03,import_value
자이르,무역수지,천불,2026-03-01,0,2026-03,trade_balance
자이르,수출금액,천불,2026-04-01,0,2026-04,export_value
자이르,수입금액,천불,2026-04-01,0,2026-04,import_value
자이르,무역수지,천불,2026-04-01,0,2026-04,trade_balance
자이르,수출금액,천불,2026-05-01,0,2026-05,export_value
자이르,수입금액,천불,2026-05-01,0,2026-05,import_value
자이르,무역수지,천불,2026-05-01,0,2026-05,trade_balance
자이르,수출금액,천불,2026-06-01,0,2026-06,export_value
자이르,수입금액,천불,2026-06-01,0,2026-06,import_value
자이르,무역수지,천불,2026-06-01,0,2026-06,trade_balance
자이르,수출금액,천불,2026-07-01,0,2026-07,export_value
자이르,수입금액,천불,2026-07-01,0,2026-07,import_value
자이르,무역수지,천불,2026-07-01,0,2026-07,trade_balance
잠비아,수출금액,천불,2024-01-01,1932,2024-01,export_value
잠비아,수입금액,천불,2024-01-01,4078,2024-01,import_value
잠비아,무역수지,천불,2024-01-01,-2147,2024-01,trade_balance
잠비아,수출금액,천불,2024-02-01,1721,2024-02,export_value
잠비아,수입금액,천불,2024-02-01,4083,2024-02,import_value
잠비아,무역수지,천불,2024-02-01,-2361,2024-02,trade_balance
잠비아,수출금액,천불,2024-03-01,5644,2024-03,export_value
잠비아,수입금액,천불,2024-03-01,2931,2024-03,import_value
잠비아,무역수지,천불,2024-03-01,2713,2024-03,trade_balance
잠비아,수출금액,천불,2024-04-01,2340,2024-04,export_value
잠비아,수입금액,천불,2024-04-01,30,2024-04,import_value
잠비아,무역수지,천불,2024-04-01,2310,2024-04,trade_balance
잠비아,수출금액,천불,2024-05-01,884,2024-05,export_value
잠비아,수입금액,천불,2024-05-01,968,2024-05,import_value
잠비아,무역수지,천불,2024-05-01,-83,2024-05,trade_balance
잠비아,수출금액,천불,2024-06-01,1177,2024-06,export_value
잠비아,수입금액,천불,2024-06-01,2401,2024-06,import_value
잠비아,무역수지,천불,2024-06-01,-1224,2024-06,trade_balance
잠비아,수출금액,천불,2024-07-01,1142,2024-07,export_value
잠비아,수입금액,천불,2024-07-01,103,2024-07,import_value
잠비아,무역수지,천불,2024-07-01,1039,2024-07,trade_balance
잠비아,수출금액,천불,2024-08-01,1428,2024-08,export_value
잠비아,수입금액,천불,2024-08-01,1903,2024-08,import_value
잠비아,무역수지,천불,2024-08-01,-475,2024-08,trade_balance
잠비아,수출금액,천불,2024-09-01,2538,2024-09,export_value
잠비아,수입금액,천불,2024-09-01,3144,2024-09,import_value
잠비아,무역수지,천불,2024-09-01,-605,2024-09,trade_balance
잠비아,수출금액,천불,2024-10-01,1581,2024-10,export_value
잠비아,수입금액,천불,2024-10-01,2373,2024-10,import_value
잠비아,무역수지,천불,2024-10-01,-792,2024-10,trade_balance
잠비아,수출금액,천불,2024-11-01,1932,2024-11,export_value
잠비아,수입금액,천불,2024-11-01,1627,2024-11,import_value
잠비아,무역수지,천불,2024-11-01,304,2024-11,trade_balance
잠비아,수출금액,천불,2024-12-01,1946,2024-12,export_value
잠비아,수입금액,천불,2024-12-01,4070,2024-12,import_value
잠비아,무역수지,천불,2024-12-01,-2124,2024-12,trade_balance
잠비아,수출금액,천불,2025-01-01,1168,2025-01,export_value
잠비아,수입금액,천불,2025-01-01,4441,2025-01,import_value
잠비아,무역수지,천불,2025-01-01,-3273,2025-01,trade_balance
잠비아,수출금액,천불,2025-02-01,1711,2025-02,export_value
잠비아,수입금액,천불,2025-02-01,6476,2025-02,import_value
잠비아,무역수지,천불,2025-02-01,-4764,2025-02,trade_balance
잠비아,수출금액,천불,2025-03-01,1556,2025-03,export_value
잠비아,수입금액,천불,2025-03-01,32642,2025-03,import_value
잠비아,무역수지,천불,2025-03-01,-31086,2025-03,trade_balance
잠비아,수출금액,천불,2025-04-01,2076,2025-04,export_value
잠비아,수입금액,천불,2025-04-01,6637,2025-04,import_value
잠비아,무역수지,천불,2025-04-01,-4561,2025-04,trade_balance
잠비아,수출금액,천불,2025-05-01,1306,2025-05,export_value
잠비아,수입금액,천불,2025-05-01,10533,2025-05,import_value
잠비아,무역수지,천불,2025-05-01,-9227,2025-05,trade_balance
잠비아,수출금액,천불,2025-06-01,2190,2025-06,export_value
잠비아,수입금액,천불,2025-06-01,3653,2025-06,import_value
잠비아,무역수지,천불,2025-06-01,-1463,2025-06,trade_balance
잠비아,수출금액,천불,2025-07-01,2256,2025-07,export_value
잠비아,수입금액,천불,2025-07-01,13406,2025-07,import_value
잠비아,무역수지,천불,2025-07-01,-11149,2025-07,trade_balance
잠비아,수출금액,천불,2025-08-01,1279,2025-08,export_value
잠비아,수입금액,천불,2025-08-01,5016,2025-08,import_value
잠비아,무역수지,천불,2025-08-01,-3737,2025-08,trade_balance
잠비아,수출금액,천불,2025-09-01,8025,2025-09,export_value
잠비아,수입금액,천불,2025-09-01,1605,2025-09,import_value
잠비아,무역수지,천불,2025-09-01,6420,2025-09,trade_balance
잠비아,수출금액,천불,2025-10-01,3760,2025-10,export_value
잠비아,수입금액,천불,2025-10-01,3995,2025-10,import_value
잠비아,무역수지,천불,2025-10-01,-235,2025-10,trade_balance
잠비아,수출금액,천불,2025-11-01,2686,2025-11,export_value
잠비아,수입금액,천불,2025-11-01,15570,2025-11,import_value
잠비아,무역수지,천불,2025-11-01,-12884,2025-11,trade_balance
잠비아,수출금액,천불,2025-12-01,1970,2025-12,export_value
잠비아,수입금액,천불,2025-12-01,16975,2025-12,import_value
잠비아,무역수지,천불,2025-12-01,-15005,2025-12,trade_balance
잠비아,수출금액,천불,2026-01-01,1796,2026-01,export_value
잠비아,수입금액,천불,2026-01-01,26766,2026-01,import_value
잠비아,무역수지,천불,2026-01-01,-24971,2026-01,trade_balance
잠비아,수출금액,천불,2026-02-01,4811,2026-02,export_value
잠비아,수입금액,천불,2026-02-01,21895,2026-02,import_value
잠비아,무역수지,천불,2026-02-01,-17084,2026-02,trade_balance
잠비아,수출금액,천불,2026-03-01,2422,2026-03,export_value
잠비아,수입금액,천불,2026-03-01,26339,2026-03,import_value
잠비아,무역수지,천불,2026-03-01,-23917,2026-03,trade_balance
잠비아,수출금액,천불,2026-04-01,1057,2026-04,export_value
잠비아,수입금액,천불,2026-04-01,15367,2026-04,import_value
잠비아,무역수지,천불,2026-04-01,-14310,2026-04,trade_balance
잠비아,수출금액,천불,2026-05-01,1067,2026-05,export_value
잠비아,수입금액,천불,2026-05-01,12724,2026-05,import_value
잠비아,무역수지,천불,2026-05-01,-11657,2026-05,trade_balance
잠비아,수출금액,천불,2026-06-01,1273,2026-06,export_value
잠비아,수입금액,천불,2026-06-01,13810,2026-06,import_value
잠비아,무역수지,천불,2026-06-01,-12538,2026-06,trade_balance
잠비아,수출금액,천불,2026-07-01,4617,2026-07,export_value
잠비아,수입금액,천불,2026-07-01,11814,2026-07,import_value
잠비아,무역수지,천불,2026-07-01,-7197,2026-07,trade_balance
저어지,수출금액,천불,2024-01-01,0,2024-01,export_value
저어지,수입금액,천불,2024-01-01,0,2024-01,import_value
저어지,무역수지,천불,2024-01-01,0,2024-01,trade_balance
저어지,수출금액,천불,2024-02-01,1,2024-02,export_value
저어지,수입금액,천불,2024-02-01,0,2024-02,import_value
저어지,무역수지,천불,2024-02-01,1,2024-02,trade_balance
저어지,수출금액,천불,2024-03-01,0,2024-03,export_value
저어지,수입금액,천불,2024-03-01,0,2024-03,import_value
저어지,무역수지,천불,2024-03-01,0,2024-03,trade_balance
저어지,수출금액,천불,2024-04-01,0,2024-04,export_value
저어지,수입금액,천불,2024-04-01,0,2024-04,import_value
저어지,무역수지,천불,2024-04-01,0,2024-04,trade_balance
저어지,수출금액,천불,2024-05-01,42,2024-05,export_value
저어지,수입금액,천불,2024-05-01,2,2024-05,import_value
저어지,무역수지,천불,2024-05-01,40,2024-05,trade_balance
저어지,수출금액,천불,2024-06-01,1,2024-06,export_value
저어지,수입금액,천불,2024-06-01,0,2024-06,import_value
저어지,무역수지,천불,2024-06-01,0,2024-06,trade_balance
저어지,수출금액,천불,2024-07-01,0,2024-07,export_value
저어지,수입금액,천불,2024-07-01,0,2024-07,import_value
저어지,무역수지,천불,2024-07-01,0,2024-07,trade_balance
저어지,수출금액,천불,2024-08-01,0,2024-08,export_value
저어지,수입금액,천불,2024-08-01,0,2024-08,import_value
저어지,무역수지,천불,2024-08-01,0,2024-08,trade_balance
저어지,수출금액,천불,2024-09-01,0,2024-09,export_value
저어지,수입금액,천불,2024-09-01,0,2024-09,import_value
저어지,무역수지,천불,2024-09-01,0,2024-09,trade_balance
저어지,수출금액,천불,2024-10-01,0,2024-10,export_value
저어지,수입금액,천불,2024-10-01,0,2024-10,import_value
저어지,무역수지,천불,2024-10-01,0,2024-10,trade_balance
저어지,수출금액,천불,2024-11-01,0,2024-11,export_value
저어지,수입금액,천불,2024-11-01,0,2024-11,import_value
저어지,무역수지,천불,2024-11-01,0,2024-11,trade_balance
저어지,수출금액,천불,2024-12-01,1,2024-12,export_value
저어지,수입금액,천불,2024-12-01,1,2024-12,import_value
저어지,무역수지,천불,2024-12-01,0,2024-12,trade_balance
저어지,수출금액,천불,2025-01-01,0,2025-01,export_value
저어지,수입금액,천불,2025-01-01,0,2025-01,import_value
저어지,무역수지,천불,2025-01-01,0,2025-01,trade_balance
저어지,수출금액,천불,2025-02-01,0,2025-02,export_value
저어지,수입금액,천불,2025-02-01,0,2025-02,import_value
저어지,무역수지,천불,2025-02-01,0,2025-02,trade_balance
저어지,수출금액,천불,2025-03-01,0,2025-03,export_value
저어지,수입금액,천불,2025-03-01,0,2025-03,import_value
저어지,무역수지,천불,2025-03-01,0,2025-03,trade_balance
저어지,수출금액,천불,2025-04-01,0,2025-04,export_value
저어지,수입금액,천불,2025-04-01,0,2025-04,import_value
저어지,무역수지,천불,2025-04-01,0,2025-04,trade_balance
저어지,수출금액,천불,2025-05-01,0,2025-05,export_value
저어지,수입금액,천불,2025-05-01,0,2025-05,import_value
저어지,무역수지,천불,2025-05-01,0,2025-05,trade_balance
저어지,수출금액,천불,2025-06-01,0,2025-06,export_value
저어지,수입금액,천불,2025-06-01,0,2025-06,import_value
저어지,무역수지,천불,2025-06-01,0,2025-06,trade_balance
저어지,수출금액,천불,2025-07-01,1,2025-07,export_value
저어지,수입금액,천불,2025-07-01,2,2025-07,import_value
저어지,무역수지,천불,2025-07-01,0,2025-07,trade_balance
저어지,수출금액,천불,2025-08-01,0,2025-08,export_value
저어지,수입금액,천불,2025-08-01,0,2025-08,import_value
저어지,무역수지,천불,2025-08-01,0,2025-08,trade_balance
저어지,수출금액,천불,2025-09-01,0,2025-09,export_value
저어지,수입금액,천불,2025-09-01,0,2025-09,import_value
저어지,무역수지,천불,2025-09-01,0,2025-09,trade_balance
저어지,수출금액,천불,2025-10-01,0,2025-10,export_value
저어지,수입금액,천불,2025-10-01,0,2025-10,import_value
저어지,무역수지,천불,2025-10-01,0,2025-10,trade_balance
저어지,수출금액,천불,2025-11-01,0,2025-11,export_value
저어지,수입금액,천불,2025-11-01,1,2025-11,import_value
저어지,무역수지,천불,2025-11-01,-1,2025-11,trade_balance
저어지,수출금액,천불,2025-12-01,0,2025-12,export_value
저어지,수입금액,천불,2025-12-01,0,2025-12,import_value
저어지,무역수지,천불,2025-12-01,0,2025-12,trade_balance
저어지,수출금액,천불,2026-01-01,0,2026-01,export_value
저어지,수입금액,천불,2026-01-01,0,2026-01,import_value
저어지,무역수지,천불,2026-01-01,0,2026-01,trade_balance
저어지,수출금액,천불,2026-02-01,0,2026-02,export_value
저어지,수입금액,천불,2026-02-01,0,2026-02,import_value
저어지,무역수지,천불,2026-02-01,0,2026-02,trade_balance
저어지,수출금액,천불,2026-03-01,0,2026-03,export_value
저어지,수입금액,천불,2026-03-01,2,2026-03,import_value
저어지,무역수지,천불,2026-03-01,-1,2026-03,trade_balance
저어지,수출금액,천불,2026-04-01,0,2026-04,export_value
저어지,수입금액,천불,2026-04-01,1,2026-04,import_value
저어지,무역수지,천불,2026-04-01,-1,2026-04,trade_balance
저어지,수출금액,천불,2026-05-01,0,2026-05,export_value
저어지,수입금액,천불,2026-05-01,0,2026-05,import_value
저어지,무역수지,천불,2026-05-01,0,2026-05,trade_balance
저어지,수출금액,천불,2026-06-01,0,2026-06,export_value
저어지,수입금액,천불,2026-06-01,0,2026-06,import_value
저어지,무역수지,천불,2026-06-01,0,2026-06,trade_balance
저어지,수출금액,천불,2026-07-01,1,2026-07,export_value
저어지,수입금액,천불,2026-07-01,4,2026-07,import_value
저어지,무역수지,천불,2026-07-01,-3,2026-07,trade_balance
적도 기니,수출금액,천불,2024-01-01,276,2024-01,export_value
적도 기니,수입금액,천불,2024-01-01,77929,2024-01,import_value
적도 기니,무역수지,천불,2024-01-01,-77652,2024-01,trade_balance
적도 기니,수출금액,천불,2024-02-01,12,2024-02,export_value
적도 기니,수입금액,천불,2024-02-01,35118,2024-02,import_value
적도 기니,무역수지,천불,2024-02-01,-35106,2024-02,trade_balance
적도 기니,수출금액,천불,2024-03-01,601,2024-03,export_value
적도 기니,수입금액,천불,2024-03-01,0,2024-03,import_value
적도 기니,무역수지,천불,2024-03-01,601,2024-03,trade_balance
적도 기니,수출금액,천불,2024-04-01,71,2024-04,export_value
적도 기니,수입금액,천불,2024-04-01,0,2024-04,import_value
적도 기니,무역수지,천불,2024-04-01,71,2024-04,trade_balance
적도 기니,수출금액,천불,2024-05-01,249,2024-05,export_value
적도 기니,수입금액,천불,2024-05-01,0,2024-05,import_value
적도 기니,무역수지,천불,2024-05-01,249,2024-05,trade_balance
적도 기니,수출금액,천불,2024-06-01,418,2024-06,export_value
적도 기니,수입금액,천불,2024-06-01,0,2024-06,import_value
적도 기니,무역수지,천불,2024-06-01,418,2024-06,trade_balance
적도 기니,수출금액,천불,2024-07-01,569,2024-07,export_value
적도 기니,수입금액,천불,2024-07-01,0,2024-07,import_value
적도 기니,무역수지,천불,2024-07-01,569,2024-07,trade_balance
적도 기니,수출금액,천불,2024-08-01,632,2024-08,export_value
적도 기니,수입금액,천불,2024-08-01,38702,2024-08,import_value
적도 기니,무역수지,천불,2024-08-01,-38071,2024-08,trade_balance
적도 기니,수출금액,천불,2024-09-01,879,2024-09,export_value
적도 기니,수입금액,천불,2024-09-01,0,2024-09,import_value
적도 기니,무역수지,천불,2024-09-01,879,2024-09,trade_balance
적도 기니,수출금액,천불,2024-10-01,929,2024-10,export_value
적도 기니,수입금액,천불,2024-10-01,37232,2024-10,import_value
적도 기니,무역수지,천불,2024-10-01,-36303,2024-10,trade_balance
적도 기니,수출금액,천불,2024-11-01,781,2024-11,export_value
적도 기니,수입금액,천불,2024-11-01,0,2024-11,import_value
적도 기니,무역수지,천불,2024-11-01,781,2024-11,trade_balance
적도 기니,수출금액,천불,2024-12-01,1660,2024-12,export_value
적도 기니,수입금액,천불,2024-12-01,0,2024-12,import_value
적도 기니,무역수지,천불,2024-12-01,1660,2024-12,trade_balance
적도 기니,수출금액,천불,2025-01-01,237,2025-01,export_value
적도 기니,수입금액,천불,2025-01-01,82,2025-01,import_value
적도 기니,무역수지,천불,2025-01-01,155,2025-01,trade_balance
적도 기니,수출금액,천불,2025-02-01,2020,2025-02,export_value
적도 기니,수입금액,천불,2025-02-01,0,2025-02,import_value
적도 기니,무역수지,천불,2025-02-01,2020,2025-02,trade_balance
적도 기니,수출금액,천불,2025-03-01,136,2025-03,export_value
적도 기니,수입금액,천불,2025-03-01,46,2025-03,import_value
적도 기니,무역수지,천불,2025-03-01,90,2025-03,trade_balance
적도 기니,수출금액,천불,2025-04-01,749,2025-04,export_value
적도 기니,수입금액,천불,2025-04-01,95852,2025-04,import_value
적도 기니,무역수지,천불,2025-04-01,-95103,2025-04,trade_balance
적도 기니,수출금액,천불,2025-05-01,778,2025-05,export_value
